0.0	1.309789	0.8703	0.459432	2.104989	0.662361
0.000556	1.300965	0.850468	0.423088	2.103991	0.643908
0.032222	1.307761	0.865528	0.425757	2.068105	0.526744
0.033333	1.309789	0.870758	0.460349	2.10407	0.660983
0.033889	1.301134	0.850179	0.423258	2.103702	0.644997
0.065556	1.307761	0.865069	0.426215	2.068105	0.52904
0.066667	1.309905	0.870874	0.459548	2.104186	0.661558
0.067222	1.301308	0.850811	0.42389	2.103876	0.646548
0.098889	1.307819	0.865586	0.422604	2.069082	0.529557
0.1	1.309847	0.870816	0.458573	2.104588	0.662878
0.100556	1.301192	0.850695	0.423774	2.10376	0.64735
0.132222	1.307935	0.865243	0.425471	2.069197	0.52554
0.133333	1.309789	0.8703	0.460349	2.10453	0.66282
0.133889	1.30125	0.850753	0.422456	2.103818	0.647868
0.165556	1.307819	0.865586	0.424897	2.069082	0.532772
0.166667	1.309789	0.870758	0.459432	2.10407	0.66282
0.167222	1.30125	0.850753	0.422456	2.103818	0.647408
0.198889	1.306959	0.864726	0.424496	2.069139	0.535126
0.2	1.309562	0.87099	0.458287	2.10522	0.66397
0.200556	1.301366	0.850869	0.421654	2.103933	0.648442
0.232222	1.307418	0.865185	0.425872	2.069599	0.537422
0.233333	1.309789	0.8703	0.459432	2.10453	0.66328
0.233889	1.300734	0.850695	0.421481	2.103301	0.646891
0.265556	1.307302	0.865069	0.426674	2.069024	0.533173
0.266667	1.309504	0.870932	0.460064	2.104703	0.663453
0.267222	1.301308	0.850811	0.421597	2.103876	0.646548
0.298889	1.307302	0.864611	0.428967	2.068564	0.532714
0.3	1.309562	0.870531	0.458746	2.104761	0.663511
0.300556	1.301192	0.850695	0.421022	2.10376	0.646432
0.332222	1.307819	0.864668	0.429484	2.069082	0.532772
0.333333	1.310136	0.870646	0.45932	2.104417	0.664545
0.333889	1.301593	0.851096	0.420506	2.103702	0.646833
0.365556	1.307761	0.865069	0.423463	2.069483	0.526744
0.366667	1.309562	0.87099	0.459663	2.104761	0.664429
0.367222	1.301651	0.851154	0.420564	2.10376	0.644595
0.398889	1.306844	0.864611	0.425298	2.069483	0.530418
0.4	1.31002	0.87099	0.458287	2.10522	0.665348
0.400556	1.301308	0.850352	0.422514	2.103876	0.647466
0.432222	1.307588	0.864437	0.427418	2.06931	0.53254
0.433333	1.310078	0.871047	0.456969	2.105278	0.665865
0.433889	1.300849	0.850811	0.423431	2.103416	0.647925
0.465556	1.307071	0.864838	0.429195	2.069252	0.536156
0.466667	1.309218	0.871105	0.45611	2.104876	0.665463
0.467222	1.301134	0.850179	0.422341	2.104161	0.646833
0.498889	1.307187	0.864495	0.430686	2.069367	0.538109
0.5	1.309677	0.870188	0.453816	2.104417	0.664545
0.500556	1.301077	0.851039	0.4232	2.103644	0.647235
0.532222	1.307588	0.864437	0.432922	2.06931	0.539888
0.533333	1.310251	0.870762	0.454391	2.104992	0.660987
0.533889	1.301134	0.850179	0.422341	2.103702	0.646833
0.565556	1.307187	0.864495	0.435273	2.069367	0.540405
0.566667	1.310078	0.871047	0.454676	2.104359	0.661272
0.567222	1.301192	0.850695	0.42194	2.10376	0.646891
0.598889	1.307187	0.864495	0.435273	2.069367	0.540405
0.6	1.309619	0.871047	0.455134	2.104359	0.661732
0.600556	1.301134	0.850179	0.421423	2.104161	0.645456
0.632222	1.307071	0.864379	0.435157	2.069711	0.541667
0.633333	1.310136	0.871105	0.453816	2.104876	0.662249
0.633889	1.300676	0.851096	0.421423	2.103243	0.644997
0.665556	1.307472	0.864322	0.436017	2.069653	0.542987
0.666667	1.310194	0.871163	0.453874	2.104475	0.661388
0.667222	1.300907	0.85041	0.422113	2.103933	0.645687
0.698889	1.307646	0.864036	0.437108	2.069367	0.544079
0.7	1.309103	0.87099	0.451407	2.103842	0.660755
0.700556	1.301535	0.851039	0.422283	2.104104	0.646316
0.732222	1.307071	0.863921	0.436992	2.069711	0.543963
0.733333	1.309392	0.871737	0.452155	2.10505	0.659208
0.733889	1.300961	0.850464	0.422167	2.103069	0.647119
0.765556	1.307245	0.863635	0.438083	2.070344	0.544596
0.766667	1.309619	0.871047	0.451007	2.104819	0.657599
0.767222	1.30125	0.850753	0.42108	2.104277	0.647408
0.798889	1.306898	0.863288	0.440029	2.069997	0.54379
0.8	1.309504	0.870473	0.45135	2.104244	0.654268
0.800556	1.301134	0.851096	0.421423	2.103702	0.648211
0.832222	1.307472	0.863863	0.439228	2.070113	0.543905
0.833333	1.310194	0.870704	0.450205	2.104475	0.657255
0.833889	1.301651	0.850695	0.421022	2.104219	0.64735
0.865556	1.30667	0.86352	0.439343	2.071147	0.544939
0.866667	1.309161	0.870589	0.449172	2.104359	0.657139
0.867222	1.301478	0.850981	0.423142	2.104505	0.648096
0.898889	1.307187	0.863577	0.437108	2.071205	0.545916
0.9	1.309677	0.871105	0.448312	2.104417	0.656279
0.900556	1.300676	0.850638	0.423717	2.104621	0.647293
0.932222	1.306898	0.863747	0.439112	2.069997	0.545627
0.933333	1.309161	0.871047	0.448255	2.104819	0.655303
0.933889	1.300676	0.850638	0.423717	2.103702	0.647293
0.965556	1.307588	0.86352	0.438884	2.071147	0.546776
0.966667	1.309789	0.8703	0.447048	2.10453	0.655014
0.967222	1.30056	0.850522	0.423142	2.103586	0.647636
