0.0	1.367083	0.832656	0.324089	1.337482	0.483293
0.033333	1.367199	0.832771	0.324205	1.337598	0.48249
0.066667	1.367083	0.833573	0.325924	1.336564	0.480997
0.1	1.367715	0.832829	0.326097	1.336737	0.482548
0.133333	1.368059	0.832713	0.325064	1.336621	0.482432
0.166667	1.367943	0.833056	0.327701	1.336506	0.481858
0.2	1.368116	0.83323	0.328791	1.336679	0.481113
0.233333	1.368575	0.83323	0.323287	1.33622	0.482031
0.266667	1.368918	0.833573	0.328217	1.336104	0.481915
0.3	1.36817	0.833284	0.328387	1.335356	0.481626
0.333333	1.368517	0.833631	0.325982	1.335243	0.481055
0.366667	1.368459	0.833573	0.326841	1.334726	0.480997
0.4	1.368402	0.833515	0.324949	1.334668	0.480021
0.433333	1.368575	0.834147	0.324205	1.334842	0.481113
0.466667	1.368802	0.833916	0.323973	1.334611	0.481341
0.5	1.369203	0.833858	0.32254	1.334094	0.480824
0.533333	1.369088	0.834202	0.320589	1.333978	0.47933
0.566667	1.368972	0.833168	0.320932	1.333862	0.479674
0.6	1.369146	0.833801	0.322482	1.333576	0.481225
0.633333	1.36972	0.834375	0.321222	1.333692	0.479044
0.666667	1.369261	0.833916	0.320304	1.332773	0.479044
0.7	1.370178	0.834375	0.320304	1.332773	0.478585
0.733333	1.370063	0.834259	0.320647	1.332198	0.479388
0.766667	1.369662	0.834317	0.322081	1.332716	0.478987
0.8	1.370063	0.834259	0.321106	1.331739	0.47847
0.833333	1.370236	0.834433	0.322197	1.331912	0.478643
0.866667	1.370178	0.834834	0.324432	1.331855	0.479044
0.9	1.370406	0.834603	0.322366	1.331624	0.478354
0.933333	1.37098	0.834718	0.323399	1.33128	0.47801
