0.0	0.922628	0.877597	0.920334	1.422876	1.46691
0.001111	0.916978	0.880656	0.903218	1.427287	1.474081
0.001667	0.910621	0.866045	0.891357	1.431515	1.476467
0.032778	0.917524	0.87203	0.919818	1.422797	1.437444
0.033333	0.92257	0.877539	0.920735	1.423737	1.467311
0.034444	0.916805	0.880483	0.903962	1.426654	1.473908
0.035	0.910794	0.866218	0.889696	1.431689	1.475722
0.066111	0.917698	0.871745	0.919074	1.42343	1.435322
0.066667	0.92257	0.878457	0.919359	1.423737	1.467771
0.067778	0.916689	0.879909	0.902471	1.426539	1.472415
0.068333	0.910335	0.865759	0.891072	1.432148	1.476181
0.099444	0.917239	0.871745	0.919074	1.42343	1.434403
0.1	0.923372	0.877424	0.919244	1.423162	1.467655
0.101111	0.916862	0.880082	0.902185	1.426253	1.472588
0.101667	0.910563	0.865528	0.889923	1.431458	1.47595
0.132778	0.917066	0.871571	0.919359	1.422797	1.436526
0.133333	0.923487	0.877998	0.918901	1.423278	1.467311
0.134444	0.916747	0.879966	0.903446	1.426137	1.472013
0.135	0.910563	0.865528	0.891299	1.431458	1.476409
0.166111	0.917698	0.871286	0.919532	1.42343	1.439455
0.166667	0.922971	0.87794	0.920678	1.42322	1.467254
0.167778	0.916805	0.879566	0.903503	1.425736	1.472071
0.168333	0.910736	0.86616	0.891014	1.431172	1.475664
0.199444	0.91764	0.871687	0.919016	1.422913	1.439397
0.2	0.923086	0.877597	0.920334	1.422876	1.467828
0.201111	0.916404	0.879623	0.901268	1.425794	1.47121
0.201667	0.910509	0.866391	0.891704	1.431862	1.476354
0.232778	0.917297	0.872261	0.918673	1.423488	1.437676
0.233333	0.92257	0.877998	0.920277	1.422818	1.467771
0.234444	0.916288	0.879049	0.902528	1.426137	1.471095
0.235	0.910967	0.866391	0.889869	1.431862	1.476813
0.266111	0.917239	0.871745	0.919074	1.42343	1.437158
0.266667	0.922454	0.877424	0.919702	1.422703	1.467655
0.267778	0.915887	0.879107	0.905338	1.425736	1.472071
0.268333	0.911025	0.866449	0.891303	1.43192	1.476412
0.299444	0.917297	0.871803	0.920049	1.423028	1.433542
0.3	0.922628	0.877597	0.919876	1.422876	1.467369
0.301111	0.915598	0.878818	0.902297	1.424988	1.471323
0.301667	0.911253	0.866677	0.889696	1.432607	1.477099
0.332778	0.917698	0.871745	0.919991	1.42343	1.4243
0.333333	0.922686	0.878114	0.919016	1.423393	1.467427
0.334444	0.915714	0.878475	0.901495	1.425103	1.471898
0.335	0.910451	0.866792	0.891646	1.432264	1.478592
0.366111	0.917524	0.871571	0.917524	1.423716	1.424127
0.366667	0.922454	0.877424	0.921078	1.423162	1.466737
0.367778	0.915887	0.879107	0.901669	1.425736	1.472071
0.368333	0.91091	0.866334	0.89027	1.432723	1.478133
0.399444	0.917239	0.872204	0.919074	1.42343	1.43027
0.4	0.922975	0.878403	0.919305	1.423682	1.467716
0.401111	0.915772	0.878991	0.903846	1.42562	1.471037
0.401667	0.910736	0.86616	0.891014	1.43255	1.478419
0.432778	0.917297	0.872261	0.91959	1.423488	1.436757
0.433333	0.922686	0.878572	0.920392	1.423853	1.467427
0.434444	0.915772	0.878991	0.904305	1.425161	1.471496
0.435	0.91091	0.866792	0.890728	1.432723	1.477674
0.466111	0.917524	0.871571	0.919818	1.423257	1.4402
0.466667	0.92326	0.87777	0.920508	1.423968	1.467543
0.467778	0.916462	0.879222	0.900867	1.425392	1.472187
0.468333	0.911368	0.867251	0.891187	1.432723	1.478133
0.499444	0.917239	0.872204	0.919074	1.42343	1.444047
0.5	0.922859	0.878746	0.920566	1.423107	1.467141
0.501111	0.916346	0.879566	0.901669	1.425736	1.47299
0.501667	0.91091	0.866334	0.890728	1.432264	1.478592
0.532778	0.917929	0.872435	0.920222	1.42412	1.447033
0.533333	0.922628	0.877597	0.919417	1.423336	1.467369
0.534444	0.916978	0.879739	0.903677	1.42545	1.473163
0.535	0.911195	0.867078	0.890096	1.43255	1.478419
