2024-01-25 10:01:01.484, Hyp3 on Communications Port (COM1) , 0, 31.075497, 1, 30.656511, 2, 30.327195, 3, 30.173964, 4, 30.219203, 5, 30.656511, 6, 31.142921, 70, 36.937144, 71, 36.944153, 72, 36.937855, 73, 36.923935, 74, 36.914181, 75, 36.900953, 76, 36.938565, 14, 35.218889, 15, 33.212514, 16, 31.298455, 17, 29.551843, 18, 27.969893, 19, 26.381236, 20, 25.256694, 28, 31.167867, 29, 31.175359, 30, 31.176067, 31, 31.156831, 32, 31.141689, 33, 31.041418, 34, 31.058053, 42, 31.109376, 43, 31.146774, 44, 31.155769, 45, 31.156489, 46, 31.132927, 47, 75.203664, 48, 31.148937, 56, 25.404007, 57, 25.583558, 58, 25.887264, 59, 26.205684, 60, 26.221204, 61, 25.579371, 62, 23.863170
2024-01-25 10:02:01.453, Hyp3 on Communications Port (COM1) , 0, 31.077318, 1, 30.667963, 2, 30.329016, 3, 30.175784, 4, 30.211394, 5, 30.643884, 6, 31.139925, 70, 36.880472, 71, 36.936217, 72, 36.929924, 73, 36.940386, 74, 36.930632, 75, 36.863740, 76, 36.862357, 14, 35.220710, 15, 33.214334, 16, 31.295453, 17, 29.553664, 18, 27.976537, 19, 26.629091, 20, 25.793738, 28, 31.160075, 29, 31.172370, 30, 31.173078, 31, 31.153843, 32, 31.148319, 33, 31.033621, 34, 31.026236, 42, 31.096631, 43, 31.100019, 44, 31.123579, 45, 31.119449, 46, 31.139604, 47, 89.495272, 48, 31.160466, 56, 25.483471, 57, 25.954188, 58, 26.335647, 59, 25.828804, 60, 26.290946, 61, 24.556757, 62, 23.874699
2024-01-25 10:03:01.446, Hyp3 on Communications Port (COM1) , 0, 31.079100, 1, 30.655297, 2, 30.335618, 3, 30.177567, 4, 30.217989, 5, 30.645665, 6, 31.141707, 70, 36.911558, 71, 36.938061, 72, 36.936641, 73, 36.932475, 74, 36.912967, 75, 36.855827, 76, 36.898337, 14, 35.217675, 15, 33.211300, 16, 31.292419, 17, 29.550629, 18, 27.973502, 19, 26.809376, 20, 26.210204, 28, 31.166653, 29, 31.154905, 30, 31.160426, 31, 31.155617, 32, 31.145285, 33, 31.078675, 34, 31.008785, 42, 31.151858, 43, 31.174705, 44, 31.169132, 45, 31.164990, 46, 31.141426, 47, 88.395367, 48, 31.167139, 56, 24.281809, 57, 25.179567, 58, 25.041464, 59, 25.553882, 60, 25.720281, 61, 25.481055, 62, 23.876518
2024-01-25 10:04:01.465, Hyp3 on Communications Port (COM1) , 0, 31.079100, 1, 30.664929, 2, 30.330800, 3, 30.177567, 4, 30.217989, 5, 30.640849, 6, 31.136891, 70, 36.906684, 71, 36.938061, 72, 36.907388, 73, 36.922721, 74, 36.898337, 75, 36.855827, 76, 36.864199, 14, 35.217675, 15, 33.211300, 16, 31.297241, 17, 29.550629, 18, 27.978325, 19, 26.954102, 20, 26.513979, 28, 31.166653, 29, 31.169335, 30, 31.165235, 31, 31.165235, 32, 31.140475, 33, 31.083484, 34, 31.032812, 42, 31.103307, 43, 31.116415, 44, 31.125403, 45, 31.155275, 46, 31.155995, 47, 87.481308, 48, 31.162285, 56, 25.465879, 57, 25.674547, 58, 25.599668, 59, 25.641274, 60, 25.681468, 61, 25.495620, 62, 23.881372
2024-01-25 10:05:01.467, Hyp3 on Communications Port (COM1) , 0, 31.076711, 1, 30.662541, 2, 30.333227, 3, 30.179995, 4, 30.220417, 5, 30.648093, 6, 31.139318, 70, 36.913986, 71, 36.950244, 72, 36.943944, 73, 36.930025, 74, 36.930025, 75, 36.843617, 76, 36.891011, 14, 35.215280, 15, 33.213727, 16, 31.299668, 17, 29.553057, 18, 27.990399, 19, 27.096431, 20, 26.820183, 28, 31.154661, 29, 31.166953, 30, 31.172471, 31, 31.162854, 32, 31.138092, 33, 31.105147, 34, 31.044850, 42, 31.149430, 43, 31.172275, 44, 31.166701, 45, 31.157703, 46, 31.158422, 47, 87.422798, 48, 31.179275, 56, 25.444042, 57, 25.667269, 58, 25.592387, 59, 25.629136, 60, 25.679044, 61, 25.468917, 62, 23.888654
2024-01-25 10:06:01.466, Hyp3 on Communications Port (COM1) , 0, 31.073716, 1, 30.664361, 2, 30.335048, 3, 30.181815, 4, 30.222237, 5, 30.645097, 6, 31.150771, 70, 36.935304, 71, 36.947187, 72, 36.945765, 73, 36.936723, 74, 36.922092, 75, 36.855196, 76, 36.897708, 14, 35.221923, 15, 33.220371, 16, 31.301489, 17, 29.554877, 18, 27.997042, 19, 27.218857, 20, 27.087204, 28, 31.170902, 29, 31.178393, 30, 31.174292, 31, 31.169483, 32, 31.144723, 33, 31.111777, 34, 31.041866, 42, 31.112410, 43, 31.154666, 44, 31.139369, 45, 31.164381, 46, 31.131105, 47, 89.252736, 48, 31.185949, 56, 25.436158, 57, 25.669089, 58, 25.599062, 59, 25.621247, 60, 25.680865, 61, 25.397910, 62, 23.895328
2024-01-25 10:07:01.455, Hyp3 on Communications Port (COM1) , 0, 31.074930, 1, 30.665575, 2, 30.336262, 3, 30.183029, 4, 30.223451, 5, 30.651127, 6, 31.151985, 70, 36.941392, 71, 36.938645, 72, 36.946979, 73, 36.937936, 74, 36.928183, 75, 36.866168, 76, 36.889168, 14, 35.223137, 15, 33.216762, 16, 31.297881, 17, 29.565737, 18, 28.012725, 19, 27.326203, 20, 27.276470, 28, 31.157696, 29, 31.169987, 30, 31.165888, 31, 31.170697, 32, 31.145937, 33, 31.079328, 34, 31.043079, 42, 31.133044, 43, 31.185025, 44, 31.179453, 45, 31.180167, 46, 31.142031, 47, 90.655507, 48, 31.162893, 56, 25.403402, 57, 25.655745, 58, 25.619691, 59, 25.622460, 60, 25.677227, 61, 25.437965, 62, 23.896542
2024-01-25 10:08:01.442, Hyp3 on Communications Port (COM1) , 0, 31.071327, 1, 30.666789, 2, 30.342294, 3, 30.184243, 4, 30.224665, 5, 30.652341, 6, 31.153198, 70, 36.927983, 71, 36.920347, 72, 36.933566, 73, 36.919643, 74, 36.914766, 75, 36.867382, 76, 36.909889, 14, 35.214705, 15, 33.217975, 16, 31.303916, 17, 29.557305, 18, 28.013939, 19, 27.423901, 20, 27.431982, 28, 31.182942, 29, 31.185631, 30, 31.176720, 31, 31.171911, 32, 31.147151, 33, 31.114204, 34, 31.049098, 42, 31.095417, 43, 31.142521, 44, 31.127220, 45, 31.171666, 46, 31.162670, 47, 87.518452, 48, 31.188377, 56, 25.419174, 57, 25.700633, 58, 25.688860, 59, 25.706212, 60, 25.751214, 61, 25.366352, 62, 23.897756
2024-01-25 10:09:01.471, Hyp3 on Communications Port (COM1) , 0, 31.066511, 1, 30.671605, 2, 30.337475, 3, 30.189060, 4, 30.219850, 5, 30.652341, 6, 31.148382, 70, 36.937731, 71, 36.954493, 72, 36.953068, 73, 36.934273, 74, 36.924520, 75, 36.882019, 76, 36.944027, 14, 35.219528, 15, 33.217975, 16, 31.308738, 17, 29.562128, 18, 28.023585, 19, 27.510736, 20, 27.552528, 28, 31.168523, 29, 31.176011, 30, 31.181528, 31, 31.162293, 32, 31.161581, 33, 31.123822, 34, 31.039488, 42, 31.173099, 43, 31.171666, 44, 31.180666, 45, 31.191096, 46, 31.172383, 47, 89.620788, 48, 31.198085, 56, 25.370647, 57, 25.618137, 58, 25.552950, 59, 25.575123, 60, 25.678441, 61, 25.424613, 62, 23.897756
2024-01-25 10:10:01.450, Hyp3 on Communications Port (COM1) , 0, 31.073755, 1, 30.674032, 2, 30.339903, 3, 30.186670, 4, 30.227092, 5, 30.649952, 6, 31.155626, 70, 36.940159, 71, 36.947164, 72, 36.945744, 73, 36.946454, 74, 36.931824, 75, 36.860051, 76, 36.917194, 14, 35.217132, 15, 33.215580, 16, 31.301522, 17, 29.554909, 18, 28.040482, 19, 27.599999, 20, 27.670680, 28, 31.175757, 29, 31.183248, 30, 31.179147, 31, 31.169529, 32, 31.159198, 33, 31.097396, 34, 31.041915, 42, 31.165816, 43, 31.174093, 44, 31.197670, 45, 31.193524, 46, 31.194236, 47, 88.678688, 48, 31.210220, 56, 25.358516, 57, 25.635122, 58, 25.550524, 59, 25.601826, 60, 25.700274, 61, 25.427041, 62, 23.895329
