# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.392857568338513374e-03 1.779156327247619629e-01 3.320677490234375000e+03 8.276553153991699219e+00 2.408511238172650337e-03 1.779156327247619629e-01 3.320677490234375000e+03 8.276553153991699219e+00
1.000000000000000000e+03 7.769938558340072632e-02 2.720125913619995117e-01 8.890067040920257568e-02 9.076072573661804199e-01 2.191061340272426605e-02 2.720125913619995117e-01 8.890067040920257568e-02 9.076072573661804199e-01
2.000000000000000000e+03 8.847060054540634155e-02 2.150374799966812134e-01 7.680201902985572815e-03 3.937564492225646973e-01 3.834464028477668762e-02 2.150374799966812134e-01 7.680201902985572815e-03 3.937564492225646973e-01
3.000000000000000000e+03 4.368993267416954041e-02 1.684233546257019043e-01 2.987233400344848633e-01 2.159379571676254272e-01 1.910715177655220032e-02 1.684233546257019043e-01 2.987233400344848633e-01 2.159379571676254272e-01
4.000000000000000000e+03 2.391350269317626953e-02 1.010373905301094055e-01 5.627900827676057816e-04 9.533661603927612305e-02 8.992380462586879730e-03 1.010373905301094055e-01 5.627900827676057816e-04 9.533661603927612305e-02
5.000000000000000000e+03 1.385001745074987411e-02 5.755655840039253235e-02 9.798899292945861816e-02 5.514056608080863953e-02 3.942690789699554443e-03 5.755655840039253235e-02 9.798899292945861816e-02 5.514056608080863953e-02
6.000000000000000000e+03 1.145034842193126678e-02 3.362920880317687988e-02 7.631051354110240936e-03 4.186083376407623291e-02 3.375088563188910484e-03 3.362920880317687988e-02 7.631051354110240936e-03 4.186083376407623291e-02
7.000000000000000000e+03 8.894813247025012970e-03 2.147142589092254639e-02 5.379414506023749709e-05 3.072216920554637909e-02 3.598755225539207458e-03 2.147142589092254639e-02 5.379414506023749709e-05 3.072216920554637909e-02
8.000000000000000000e+03 7.886842824518680573e-03 1.435983832925558090e-02 5.664376658387482166e-04 2.245908789336681366e-02 3.065831726416945457e-03 1.435983832925558090e-02 5.664376658387482166e-04 2.245908789336681366e-02
9.000000000000000000e+03 6.221299059689044952e-03 9.924756363034248352e-03 2.398976497352123260e-02 1.562100090086460114e-02 1.990491524338722229e-03 9.924756363034248352e-03 2.398976497352123260e-02 1.562100090086460114e-02
1.000000000000000000e+04 4.377138800919055939e-03 6.870422512292861938e-03 1.548934233142063022e-05 1.110843103379011154e-02 1.506774220615625381e-03 6.870422512292861938e-03 1.548934233142063022e-05 1.110843103379011154e-02
1.100000000000000000e+04 4.186580423265695572e-03 4.886398557573556900e-03 3.327395068481564522e-03 8.997077122330665588e-03 1.228995737619698048e-03 4.886398557573556900e-03 3.327395068481564522e-03 8.997077122330665588e-03
1.200000000000000000e+04 3.410833887755870819e-03 3.668707562610507011e-03 3.190193456248380244e-05 6.999332457780838013e-03 8.723679929971694946e-04 3.668707562610507011e-03 3.190193456248380244e-05 6.999332457780838013e-03
1.300000000000000000e+04 3.043813398107886314e-03 2.828179858624935150e-03 1.088234330381965265e-05 5.342213902622461319e-03 6.259655347093939781e-04 2.828179858624935150e-03 1.088234330381965265e-05 5.342213902622461319e-03
1.400000000000000000e+04 2.944987034425139427e-03 2.079786965623497963e-03 4.927584901452064514e-03 4.160427488386631012e-03 5.188874783925712109e-04 2.079786965623497963e-03 4.927584901452064514e-03 4.160427488386631012e-03
1.500000000000000000e+04 2.696494804695248604e-03 1.522224280051887035e-03 3.289589658379554749e-04 3.370988881215453148e-03 4.503992095123976469e-04 1.522224280051887035e-03 3.289589658379554749e-04 3.370988881215453148e-03
1.600000000000000000e+04 2.381841884925961494e-03 1.104247989133000374e-03 1.967092612176202238e-05 2.549192402511835098e-03 4.128812288399785757e-04 1.104247989133000374e-03 1.967092612176202238e-05 2.549192402511835098e-03
1.700000000000000000e+04 6.092735100537538528e-03 1.224460545927286148e-03 2.380453042860608548e-05 1.196365244686603546e-02 1.261983648873865604e-03 1.224460545927286148e-03 2.380453042860608548e-05 1.196365244686603546e-02
1.800000000000000000e+04 3.352574771270155907e-03 6.579274195246398449e-04 1.522206468507647514e-03 4.191028419882059097e-03 7.068524719215929508e-04 6.579274195246398449e-04 1.522206468507647514e-03 4.191028419882059097e-03
1.900000000000000000e+04 2.590755466371774673e-03 5.220425082370638847e-04 6.021326043992303312e-06 2.332843607291579247e-03 4.435196460690349340e-04 5.220425082370638847e-04 6.021326043992303312e-06 2.332843607291579247e-03
2.000000000000000000e+04 2.110953675583004951e-03 4.388396919239312410e-04 4.075030574313132092e-06 1.718394109047949314e-03 3.159590123686939478e-04 4.388396919239312410e-04 4.075030574313132092e-06 1.718394109047949314e-03
2.100000000000000000e+04 2.423943253234028816e-03 3.952437255065888166e-04 1.051560626365244389e-03 1.974317478016018867e-03 2.999024000018835068e-04 3.952437255065888166e-04 1.051560626365244389e-03 1.974317478016018867e-03
2.200000000000000000e+04 1.787809422239661217e-03 3.483829204924404621e-04 1.030871862894855440e-05 1.413289341144263744e-03 2.418572257738560438e-04 3.483829204924404621e-04 1.030871862894855440e-05 1.413289341144263744e-03
2.300000000000000000e+04 1.644503325223922729e-03 3.318748786114156246e-04 5.039792135357856750e-02 1.853682217188179493e-03 2.624738554004579782e-04 3.318748786114156246e-04 5.039792135357856750e-02 1.853682217188179493e-03
2.400000000000000000e+04 1.345711178146302700e-03 2.950210764538496733e-04 7.914710789918899536e-03 1.098513603210449219e-03 1.678161497693508863e-04 2.950210764538496733e-04 7.914710789918899536e-03 1.098513603210449219e-03
2.500000000000000000e+04 9.959847666323184967e-04 2.214207343058660626e-04 7.986423952388577163e-06 8.268069941550493240e-04 1.541947713121771812e-04 2.214207343058660626e-04 7.986423952388577163e-06 8.268069941550493240e-04
2.600000000000000000e+04 8.726766100153326988e-04 1.897283073049038649e-04 2.528899358367198147e-06 7.578575750812888145e-04 1.585899153724312782e-04 1.897283073049038649e-04 2.528899358367198147e-06 7.578575750812888145e-04
2.700000000000000000e+04 7.592667243443429470e-04 1.658693072386085987e-04 2.355568767598015256e-06 6.821160786785185337e-04 1.513699244242161512e-04 1.658693072386085987e-04 2.355568767598015256e-06 6.821160786785185337e-04
2.800000000000000000e+04 8.341424167156219482e-03 1.959138549864292145e-03 1.481680374126881361e-05 1.358483638614416122e-02 2.081200247630476952e-03 1.959138549864292145e-03 1.481680374126881361e-05 1.358483638614416122e-02
2.900000000000000000e+04 3.774639684706926346e-03 5.549991619773209095e-04 1.210655551403760910e-02 4.043308086693286896e-03 1.142635010182857513e-03 5.549991619773209095e-04 1.210655551403760910e-02 4.043308086693286896e-03
3.000000000000000000e+04 2.990103792399168015e-03 2.550594508647918701e-04 4.538227804005146027e-03 2.823365386575460434e-03 1.052694278769195080e-03 2.550594508647918701e-04 4.538227804005146027e-03 2.823365386575460434e-03
3.100000000000000000e+04 1.857117051258683205e-03 1.499765639891847968e-04 2.186392748626531102e-06 1.519231474958360195e-03 5.568042979575693607e-04 1.499765639891847968e-04 2.186392748626531102e-06 1.519231474958360195e-03
3.200000000000000000e+04 1.484484993852674961e-03 9.921757009578868747e-05 5.545169187826104462e-05 1.216502510942518711e-03 3.849855856969952583e-04 9.921757009578868747e-05 5.545169187826104462e-05 1.216502510942518711e-03
3.300000000000000000e+04 1.105751725845038891e-03 6.769705942133441567e-05 8.163278922438621521e-03 9.360846015624701977e-04 2.536935207899659872e-04 6.769705942133441567e-05 8.163278922438621521e-03 9.360846015624701977e-04
3.400000000000000000e+04 2.408809727057814598e-03 4.832903796341270208e-04 1.096426993608474731e-01 3.778642974793910980e-03 3.220852813683450222e-04 4.832903796341270208e-04 1.096426993608474731e-01 3.778642974793910980e-03
3.500000000000000000e+04 7.806596113368868828e-04 4.511180304689332843e-05 1.669057237450033426e-04 6.589114200323820114e-04 1.779922458808869123e-04 4.511180304689332843e-05 1.669057237450033426e-04 6.589114200323820114e-04
3.600000000000000000e+04 7.671363418921828270e-04 1.208013709401711822e-04 2.064070291817188263e-02 7.848058594390749931e-04 1.792283001122996211e-04 1.208013709401711822e-04 2.064070291817188263e-02 7.848058594390749931e-04
3.700000000000000000e+04 2.019129320979118347e-02 2.627286361530423164e-03 2.002333203563466668e-04 4.466258361935615540e-02 6.200351286679506302e-03 2.627286361530423164e-03 2.002333203563466668e-04 4.466258361935615540e-02
3.800000000000000000e+04 4.751519300043582916e-03 8.420418016612529755e-04 4.476107733353273943e-06 5.144860129803419113e-03 2.239583060145378113e-03 8.420418016612529755e-04 4.476107733353273943e-06 5.144860129803419113e-03
3.900000000000000000e+04 1.876073656603693962e-03 3.834762901533395052e-04 8.858358860015869141e-02 2.209710888564586639e-03 6.820522830821573734e-04 3.834762901533395052e-04 8.858358860015869141e-02 2.209710888564586639e-03
4.000000000000000000e+04 9.123789495788514614e-04 2.157357230316847563e-04 2.051899485877584084e-07 1.099918037652969360e-03 2.511808415874838829e-04 2.157357230316847563e-04 2.051899485877584084e-07 1.099918037652969360e-03
4.100000000000000000e+04 6.482437020167708397e-04 1.415980077581480145e-04 4.090961738256737590e-06 8.882738184183835983e-04 1.643561699893325567e-04 1.415980077581480145e-04 4.090961738256737590e-06 8.882738184183835983e-04
4.200000000000000000e+04 4.720287688542157412e-04 9.506251080892980099e-05 4.604650598594162147e-07 6.278343498706817627e-04 1.290945656364783645e-04 9.506251080892980099e-05 4.604650598594162147e-07 6.278343498706817627e-04
4.300000000000000000e+04 4.008888790849596262e-04 7.810451643308624625e-05 3.294873067716252990e-06 5.572602385655045509e-04 1.241719583049416542e-04 7.810451643308624625e-05 3.294873067716252990e-06 5.572602385655045509e-04
4.400000000000000000e+04 3.154426522087305784e-04 6.191732973093166947e-05 3.570492523863322276e-08 4.385068023111671209e-04 1.098398934118449688e-04 6.191732973093166947e-05 3.570492523863322276e-08 4.385068023111671209e-04
4.500000000000000000e+04 7.243977743200957775e-04 1.058252964867278934e-04 1.427211245754733682e-04 9.800695115700364113e-04 2.840703818947076797e-04 1.058252964867278934e-04 1.427211245754733682e-04 9.800695115700364113e-04
4.600000000000000000e+04 2.614952973090112209e-04 4.417263335199095309e-05 4.355059354566037655e-05 3.304473648313432932e-04 1.006460443022660911e-04 4.417263335199095309e-05 4.355059354566037655e-05 3.304473648313432932e-04
4.700000000000000000e+04 8.531114086508750916e-03 1.157671399414539337e-02 4.082404375076293945e-01 1.812079250812530518e-01 7.768973708152770996e-03 1.157671399414539337e-02 4.082404375076293945e-01 1.812079250812530518e-01
4.800000000000000000e+04 8.040937245823442936e-04 1.982547837542369962e-04 1.553978137280864757e-07 1.394754741340875626e-03 3.176487225573509932e-04 1.982547837542369962e-04 1.553978137280864757e-07 1.394754741340875626e-03
4.900000000000000000e+04 4.986600251868367195e-04 8.225865167332813144e-05 6.371962808771058917e-05 5.429583252407610416e-04 1.660239649936556816e-04 8.225865167332813144e-05 6.371962808771058917e-05 5.429583252407610416e-04
5.000000000000000000e+04 3.628006379585713148e-04 5.585006510955281556e-05 7.696716863847541390e-08 2.797621127683669329e-04 1.226032763952389359e-04 5.585006510955281556e-05 7.696716863847541390e-08 2.797621127683669329e-04
