# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 8.423964492976665497e-03 2.768705487251281738e-01 4.268764343261718750e+02 2.393187731504440308e-01 8.508116938173770905e-03 2.768705487251281738e-01 4.268764343261718750e+02 2.393187731504440308e-01
1.000000000000000000e+03 4.165720939636230469e-02 4.749488830566406250e-01 1.857764571905136108e-01 2.814449965953826904e-01 3.762369230389595032e-02 4.749488830566406250e-01 1.857764571905136108e-01 2.814449965953826904e-01
2.000000000000000000e+03 1.377756521105766296e-02 2.242990210652351379e-02 1.785270683467388153e-02 7.581951469182968140e-02 1.081965304911136627e-02 2.242990210652351379e-02 1.785270683467388153e-02 7.581951469182968140e-02
3.000000000000000000e+03 5.924271419644355774e-03 4.799520596861839294e-03 1.265571918338537216e-03 4.061608016490936279e-02 3.919547889381647110e-03 4.799520596861839294e-03 1.265571918338537216e-03 4.061608016490936279e-02
4.000000000000000000e+03 4.588889889419078827e-03 2.452607965096831322e-03 9.672565502114593983e-04 2.863750979304313660e-02 2.688502427190542221e-03 2.452607965096831322e-03 9.672565502114593983e-04 2.863750979304313660e-02
5.000000000000000000e+03 3.701445413753390312e-03 1.482653780840337276e-03 1.775966398417949677e-02 2.042887918651103973e-02 1.937937107868492603e-03 1.482653780840337276e-03 1.775966398417949677e-02 2.042887918651103973e-02
6.000000000000000000e+03 2.618327038362622261e-03 8.214217959903180599e-04 2.884206769522279501e-04 1.298147346824407578e-02 1.197694335132837296e-03 8.214217959903180599e-04 2.884206769522279501e-04 1.298147346824407578e-02
7.000000000000000000e+03 2.209047321230173111e-03 7.846949738450348377e-04 3.443703800439834595e-02 1.117337308824062347e-02 9.276545606553554535e-04 7.846949738450348377e-04 3.443703800439834595e-02 1.117337308824062347e-02
8.000000000000000000e+03 1.984854927286505699e-03 5.978178232908248901e-04 1.039226262946613133e-04 8.998414501547813416e-03 8.212212705984711647e-04 5.978178232908248901e-04 1.039226262946613133e-04 8.998414501547813416e-03
9.000000000000000000e+03 1.910358085297048092e-03 4.958129720762372017e-04 1.333598629571497440e-04 7.981696166098117828e-03 7.669277256354689598e-04 4.958129720762372017e-04 1.333598629571497440e-04 7.981696166098117828e-03
1.000000000000000000e+04 1.866414677351713181e-03 4.274966486264020205e-04 6.701259990222752094e-04 7.162502035498619080e-03 7.162748370319604874e-04 4.274966486264020205e-04 6.701259990222752094e-04 7.162502035498619080e-03
1.100000000000000000e+04 1.768566318787634373e-03 5.204392946325242519e-04 5.689598619937896729e-03 6.572533398866653442e-03 6.866581970825791359e-04 5.204392946325242519e-04 5.689598619937896729e-03 6.572533398866653442e-03
1.200000000000000000e+04 1.864360296167433262e-03 8.023004047572612762e-04 3.491297736763954163e-02 6.238136440515518188e-03 6.213076994754374027e-04 8.023004047572612762e-04 3.491297736763954163e-02 6.238136440515518188e-03
1.300000000000000000e+04 1.633655978366732597e-03 3.370669146534055471e-04 5.111210048198699951e-04 5.172343458980321884e-03 5.636601708829402924e-04 3.370669146534055471e-04 5.111210048198699951e-04 5.172343458980321884e-03
