2024-09-30 13:45:00.070, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.753730, 1, 23.797858, 2, 23.681593, 3, 23.710009, 4, 23.632629, 5, 23.618050, 6, 291.909286, 7, 22.511363, 8, 22.493230, 9, 22.502262, 10, 22.520465, 11, 28.495374, 12, 22.525407, 13, -58.881178, 15, 23.730206, 16, 23.653494, 17, -288.619505, 18, 23.686822, 19, 23.580168, 20, 629.988129, 21, 24.043777, 22, 24.019429, 23, 23.873774, 24, 23.872910, 25, 23.995081, 26, 82.901938, 27, 23.940605, 28, 273.142573, 29, 28.409416, 30, 28.420163, 31, 28.471506, 32, 138.293481, 33, 23.663406, 34, 216.123337, 35, -42.844913, 36, 609.582773, 37, 174.529283, 38, 125.681613, 39, 635.353253, 42, 22.946291, 43, 22.956117, 44, 22.931778, 45, 22.951204, 46, 22.955996, 47, -21.769161, 48, 22.931439, 49, 23.711271, 50, 23.696041, 51, 23.701370, 52, 23.647278, 53, 23.706321, 54, 23.626760, 55, 45.779250, 56, 23.629885, 57, 23.620099, 58, 23.615553, 59, 23.576396, 60, 23.640380, 61, 109.456427, 62, 656.032503, 63, 23.662319, 64, 23.617949, 65, 98.624637, 66, 23.602815, 67, 23.627456, 68, 23.577503, 69, 23.583102
2024-09-30 13:45:01.071, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.750086, 1, 23.799072, 2, 23.677945, 3, 23.711222, 4, 23.633843, 5, 23.624123, 6, -69.680445, 7, 22.521678, 8, 22.503539, 9, 22.512577, 10, 22.521678, 11, 31.239570, 12, 22.526621, 13, 24.455486, 15, 23.731420, 16, 23.649842, 17, -29.737375, 18, 23.639406, 19, 23.571653, 20, -60.169426, 21, 24.040121, 22, 24.020643, 23, 23.870116, 24, 23.883859, 25, 23.981686, 26, -26.655220, 27, 23.932086, 28, 72.711387, 29, 28.289549, 30, 28.280781, 31, 28.361249, 32, -5.241965, 33, 23.683999, 34, -24.013517, 35, -42.332392, 36, 1247.149907, 37, 39.911719, 38, 1139.298107, 39, 1604.588287, 42, 22.947505, 43, 22.952418, 44, 22.932992, 45, 22.952417, 46, 22.957210, 47, 54.278655, 48, 22.932653, 49, 23.717435, 50, 23.697255, 51, 23.702584, 52, 23.633635, 53, 23.697633, 54, 23.647768, 55, -13.838661, 56, 23.635991, 57, 23.621313, 58, 23.616767, 59, 23.562926, 60, 23.631802, 61, 13.759114, 62, -35.935355, 63, 23.653673, 64, 23.624093, 65, 15.112347, 66, 23.613885, 67, 23.623742, 68, 23.623040, 69, 23.589244
2024-09-30 13:45:02.071, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.746442, 1, 23.795426, 2, 23.679159, 3, 23.712436, 4, 23.635057, 5, 23.625337, 6, -89.219459, 7, 22.513791, 8, 22.495657, 9, 22.504689, 10, 22.531993, 11, 31.665503, 12, 22.537456, 13, 31.098606, 15, 23.727772, 16, 23.655922, 17, -5.568689, 18, 23.650345, 19, 23.519356, 20, -98.016690, 21, 24.041335, 22, 24.012118, 23, 23.856716, 24, 23.875337, 25, 23.963422, 26, -32.113726, 27, 23.928434, 28, 151.453901, 29, 28.101876, 30, 28.112309, 31, 28.236454, 32, -19.881676, 33, 23.704592, 34, -44.676167, 35, -52.046015, 36, 1309.189721, 37, 20.681678, 38, 1183.203561, 39, 1750.618821, 42, 22.948718, 43, 22.958545, 44, 22.939122, 45, 22.948718, 46, 22.958424, 47, 51.733961, 48, 22.933866, 49, 23.713698, 50, 23.703418, 51, 23.708748, 52, 23.659609, 53, 23.703798, 54, 23.653931, 55, -10.283327, 56, 23.637205, 57, 23.622526, 58, 23.613086, 59, 23.573929, 60, 23.637912, 61, 11.915077, 62, -74.429892, 63, 23.664746, 64, 23.615447, 65, 10.452342, 66, 23.669310, 67, 23.629884, 68, 23.639029, 69, 23.624955
2024-09-30 13:45:03.071, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.748265, 1, 23.797251, 2, 23.676125, 3, 23.714260, 4, 23.632022, 5, 23.622303, 6, -86.513947, 7, 22.510756, 8, 22.501719, 9, 22.510756, 10, 22.510756, 11, 31.821739, 12, 22.534422, 13, 31.594160, 15, 23.719876, 16, 23.657754, 17, -9.249382, 18, 23.642448, 19, 23.560103, 20, -99.336193, 21, 24.038301, 22, 24.009083, 23, 23.863424, 24, 23.886907, 25, 23.970126, 26, -31.388798, 27, 23.910800, 28, 294.616866, 29, 27.997134, 30, 27.992919, 31, 28.131643, 32, -18.448417, 33, 23.691868, 34, -56.174797, 35, -21.881925, 36, 1337.819886, 37, 35.849967, 38, 1172.701686, 39, 1611.744766, 42, 22.945684, 43, 22.955510, 44, 22.931171, 45, 22.950597, 46, 22.955389, 47, 54.905046, 48, 22.921009, 49, 23.710664, 50, 23.700383, 51, 23.700763, 52, 23.631814, 53, 23.700763, 54, 23.675640, 55, -14.090772, 56, 23.629278, 57, 23.619492, 58, 23.614947, 59, 23.561106, 60, 23.634877, 61, 7.648876, 62, -68.388139, 63, 23.661712, 64, 23.617342, 65, 10.449308, 66, 23.612065, 67, 23.626849, 68, 23.685243, 69, 23.587423
2024-09-30 13:45:04.080, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.749479, 1, 23.788746, 2, 23.682200, 3, 23.705757, 4, 23.633236, 5, 23.628376, 6, -83.997654, 7, 22.511970, 8, 22.539315, 9, 22.502868, 10, 22.493767, 11, 31.699076, 12, 22.535636, 13, 31.898088, 15, 23.725951, 16, 23.668700, 17, -7.343666, 18, 23.638799, 19, 23.575911, 20, -93.246311, 21, 24.044384, 22, 24.024906, 23, 23.888994, 24, 23.883252, 25, 23.976210, 26, -31.387584, 27, 23.916880, 28, 409.150880, 29, 27.867581, 30, 27.877777, 31, 28.035926, 32, -22.292763, 33, 23.683392, 34, -63.296622, 35, -39.776463, 36, 1327.322260, 37, 28.372359, 38, 1180.338420, 39, 1829.358300, 42, 22.946898, 43, 22.946898, 44, 22.942218, 45, 22.951811, 46, 22.956603, 47, 53.153881, 48, 22.932046, 49, 23.716828, 50, 23.751084, 51, 23.711878, 52, 23.608267, 53, 23.697027, 54, 23.652110, 55, -11.236250, 56, 23.635384, 57, 23.620706, 58, 23.630844, 59, 23.567214, 60, 23.631195, 61, 9.113565, 62, -66.796192, 63, 23.662926, 64, 23.766455, 65, 11.893280, 66, 23.529498, 67, 23.628063, 68, 23.622433, 69, 23.583709
2024-09-30 13:45:05.070, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.749479, 1, 23.798465, 2, 23.682200, 3, 23.705757, 4, 23.633236, 5, 23.623517, 6, -93.477567, 7, 22.511970, 8, 22.493837, 9, 22.502868, 10, 22.521071, 11, 31.610593, 12, 22.526014, 13, 33.358239, 15, 23.721090, 16, 23.649235, 17, -4.454077, 18, 23.633936, 19, 23.575911, 20, -99.334979, 21, 24.034645, 22, 24.015167, 23, 23.869509, 24, 23.878384, 25, 23.966471, 26, -34.420761, 27, 23.907148, 28, 151.452080, 29, 27.736813, 30, 27.742029, 31, 27.924456, 32, -20.346817, 33, 23.683392, 34, -53.846254, 35, -50.002607, 36, 1319.686740, 37, 31.791249, 38, 1206.108300, 39, 1819.336680, 42, 22.951811, 43, 22.951811, 44, 22.937301, 45, 22.951811, 46, 22.956603, 47, 53.120817, 48, 22.932046, 49, 23.716828, 50, 23.706546, 51, 23.706928, 52, 23.642932, 53, 23.701977, 54, 23.652110, 55, -15.841590, 56, 23.630492, 57, 23.615813, 58, 23.611266, 59, 23.562320, 60, 23.631195, 61, 8.477272, 62, -62.660285, 63, 23.662926, 64, 23.623486, 65, 11.837789, 66, 23.613278, 67, 23.623135, 68, 23.622433, 69, 23.711844
2024-09-30 13:45:06.070, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.751907, 1, 23.796033, 2, 23.684627, 3, 23.708185, 4, 23.635664, 5, 23.621084, 6, -96.183686, 7, 22.550803, 8, 22.505360, 9, 22.505296, 10, 22.514397, 11, 32.090830, 12, 22.538063, 13, 32.060776, 15, 23.718656, 16, 23.671128, 17, -7.603929, 18, 23.641226, 19, 23.568609, 20, -101.965489, 21, 24.041942, 22, 24.007855, 23, 23.862194, 24, 23.875944, 25, 23.949420, 26, -35.146296, 27, 23.904709, 28, 201.562607, 29, 27.647219, 30, 27.647493, 31, 27.839647, 32, -19.232421, 33, 23.700354, 34, -55.395379, 35, -50.000180, 36, 1292.964848, 37, 32.434718, 38, 1207.065168, 39, 1863.720568, 42, 22.959151, 43, 22.954238, 44, 22.929896, 45, 22.954238, 46, 22.949208, 47, 50.808783, 48, 22.934473, 49, 23.793512, 50, 23.704024, 51, 23.674702, 52, 23.640408, 53, 23.699454, 54, 23.654538, 55, -1.021983, 56, 23.642705, 57, 23.623133, 58, 23.623482, 59, 23.569642, 60, 23.643415, 61, 8.161552, 62, -60.748977, 63, 23.832972, 64, 23.620984, 65, 11.673744, 66, 23.615706, 67, 23.635419, 68, 23.629786, 69, 23.591065
2024-09-30 13:45:07.070, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.745835, 1, 23.794819, 2, 23.683413, 3, 23.706971, 4, 23.634450, 5, 23.629590, 6, -76.644672, 7, 22.513184, 8, 22.495051, 9, 22.504082, 10, 22.513184, 11, 31.965740, 12, 22.527228, 13, 31.240453, 15, 23.722304, 16, 23.650449, 17, -11.282801, 18, 23.644875, 19, 23.513884, 20, -98.840090, 21, 24.035859, 22, 24.001772, 23, 23.856109, 24, 23.864994, 25, 23.953076, 26, -36.603435, 27, 23.898629, 28, 108.503494, 29, 27.476492, 30, 27.481442, 31, 27.717270, 32, -19.928615, 33, 23.703985, 34, -52.364013, 35, -54.091851, 36, 1319.687954, 37, 30.510379, 38, 1191.792914, 39, 1833.654494, 42, 22.948111, 43, 22.953025, 44, 22.938515, 45, 22.953024, 46, 22.962728, 47, 54.047816, 48, 22.938171, 49, 23.718042, 50, 23.702811, 51, 23.713092, 52, 23.639194, 53, 23.762596, 54, 23.658273, 55, -12.136081, 56, 23.636598, 57, 23.621919, 58, 23.617374, 59, 23.563533, 60, 23.647097, 61, 8.987520, 62, -64.249805, 63, 23.664140, 64, 23.624700, 65, 12.393910, 66, 23.619420, 67, 23.786981, 68, 23.628572, 69, 23.515927
2024-09-30 13:45:08.071, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.747659, 1, 23.791785, 2, 23.680379, 3, 23.708795, 4, 23.636275, 5, 23.626556, 6, -96.187934, 7, 22.510149, 8, 22.501112, 9, 22.510149, 10, 22.510149, 11, 31.484895, 12, 22.533815, 13, 33.160544, 15, 23.719269, 16, 23.647414, 17, -8.987299, 18, 23.636978, 19, 23.564361, 20, -97.526655, 21, 24.023085, 22, 23.988998, 23, 23.843333, 24, 23.857092, 25, 23.945172, 26, -36.242488, 27, 23.900461, 28, 36.917459, 29, 27.342691, 30, 27.352356, 31, 27.617305, 32, -22.201920, 33, 23.681572, 34, -44.891383, 35, -41.312205, 36, 1365.498039, 37, 36.276721, 38, 1229.967479, 39, 1797.859959, 42, 22.949990, 43, 22.949990, 44, 22.935481, 45, 22.949990, 46, 22.954783, 47, 52.689168, 48, 22.930225, 49, 23.705107, 50, 23.694828, 51, 23.710057, 52, 23.636160, 53, 23.700156, 54, 23.650290, 55, -10.186852, 56, 23.638457, 57, 23.618885, 58, 23.614340, 59, 23.560499, 60, 23.634270, 61, 6.757459, 62, -61.389519, 63, 23.666035, 64, 23.616736, 65, 10.892626, 66, 23.611458, 67, 23.631171, 68, 23.625538, 69, 23.581888
2024-09-30 13:45:09.072, Hyp3 on Prolific USB-to-Serial Comm Port (COM13) , 0, 23.742194, 1, 23.791178, 2, 23.674911, 3, 23.703330, 4, 23.635668, 5, 23.621089, 6, -86.515161, 7, 22.509542, 8, 22.491409, 9, 22.500441, 10, 22.536847, 11, 31.749738, 12, 22.504344, 13, 33.818786, 15, 23.718662, 16, 23.646808, 17, -7.214749, 18, 23.641234, 19, 23.549160, 20, -88.147422, 21, 24.017609, 22, 23.988391, 23, 23.828112, 24, 23.851617, 25, 23.939695, 26, -32.724609, 27, 23.899854, 28, 151.449652, 29, 27.250062, 30, 27.249937, 31, 27.529461, 32, -22.202526, 33, 23.680965, 34, -40.872058, 35, -54.606800, 36, 1369.315193, 37, 35.207711, 38, 1243.329033, 39, 1713.391413, 42, 22.944470, 43, 22.959209, 44, 22.934874, 45, 22.944470, 46, 22.959087, 47, 51.366012, 48, 22.934530, 49, 23.714401, 50, 23.704118, 51, 23.709451, 52, 23.704882, 53, 23.704500, 54, 23.590298, 55, -10.838213, 56, 23.628064, 57, 23.618278, 58, 23.613733, 59, 23.564787, 60, 23.633664, 61, 10.065578, 62, -62.026419, 63, 23.660498, 64, 23.621059, 65, 11.946343, 66, 23.758699, 67, 23.620707, 68, 23.467335, 69, 23.586210
