0.2133	0.13	0.2764	0.6514	0.5731	0.6736
0.2156	0.1305	0.2756	0.6497	0.5765	0.6751
0.2178	0.1299	0.2758	0.6476	0.5772	0.6749
0.22	0.13	0.2764	0.6477	0.5792	0.675
0.2222	0.132	0.2757	0.6474	0.5734	0.6752
0.2244	0.1308	0.2754	0.6462	0.58	0.6759
0.2267	0.1309	0.2755	0.6454	0.5755	0.6751
0.2289	0.1318	0.2751	0.644	0.5783	0.6746
0.2311	0.1312	0.2749	0.6438	0.5832	0.6754
0.2333	0.1317	0.275	0.642	0.5911	0.6768
0.2356	0.1311	0.2752	0.6409	0.5956	0.6771
0.2378	0.1317	0.2745	0.6402	0.5963	0.6773
0.24	0.1301	0.2747	0.6389	0.602	0.6788
0.2422	0.1312	0.2744	0.639	0.5855	0.6776
0.2444	0.1313	0.2745	0.6373	0.5791	0.6786
0.2467	0.132	0.2739	0.6372	0.5767	0.6785
0.2489	0.1312	0.2744	0.6353	0.5655	0.679
0.2511	0.1311	0.2738	0.6343	0.5687	0.6799
0.2533	0.1322	0.274	0.6335	0.5573	0.681
0.2556	0.1313	0.2745	0.6326	0.5656	0.681
0.2578	0.1314	0.2737	0.6318	0.556	0.6815
0.26	0.1313	0.2731	0.6312	0.5517	0.6833
0.2622	0.1323	0.2741	0.6304	0.5546	0.6857
0.2644	0.1323	0.2737	0.629	0.5589	0.6867
0.2667	0.1313	0.2726	0.6284	0.5596	0.6879
0.2689	0.1312	0.2735	0.6269	0.5688	0.6878
0.2711	0.1322	0.2727	0.627	0.5629	0.687
0.2733	0.1322	0.2731	0.6251	0.5578	0.6879
0.2756	0.132	0.273	0.624	0.547	0.6887
0.2778	0.1321	0.273	0.6231	0.5424	0.6901
0.28	0.1322	0.2726	0.6218	0.5517	0.6911
0.2822	0.1323	0.2727	0.6214	0.55	0.6903
0.2844	0.1326	0.2725	0.6217	0.5484	0.6906
0.2867	0.1324	0.2724	0.6197	0.5446	0.6913
0.2889	0.1316	0.2724	0.6188	0.5312	0.6923
0.2911	0.1334	0.2721	0.6217	0.5475	0.6915
0.2933	0.1322	0.2717	0.6171	0.5504	0.6893
0.2956	0.1324	0.272	0.6174	0.5465	0.6895
0.2978	0.1323	0.2713	0.6149	0.5449	0.6894
0.3	0.1323	0.2713	0.6144	0.5486	0.6894
0.3022	0.1324	0.2715	0.6141	0.5446	0.6905
0.3044	0.1326	0.2716	0.6123	0.5498	0.6929
0.3067	0.1326	0.2716	0.6119	0.5563	0.6943
0.3089	0.1326	0.2716	0.6109	0.5559	0.6947
0.3111	0.1333	0.271	0.6103	0.5418	0.6969
0.3133	0.1324	0.271	0.6094	0.5358	0.6988
0.3156	0.1325	0.2711	0.6095	0.5335	0.697
0.3178	0.1327	0.2708	0.6082	0.549	0.6976
0.32	0.1325	0.2711	0.6062	0.5396	0.6988
0.3222	0.1326	0.2707	0.6058	0.5425	0.699
0.3244	0.1336	0.2708	0.6055	0.5468	0.7
0.3267	0.1337	0.271	0.6042	0.5376	0.701
0.3289	0.1329	0.2706	0.6033	0.5479	0.7029
0.3311	0.1329	0.2706	0.6028	0.5367	0.7034
0.3333	0.1336	0.2704	0.6013	0.5301	0.7041
0.3356	0.1335	0.2703	0.5998	0.5277	0.7073
0.3378	0.1327	0.2699	0.6003	0.5268	0.7065
0.34	0.133	0.2697	0.5978	0.5322	0.7077
0.3422	0.1329	0.2701	0.5981	0.54	0.7071
0.3444	0.1337	0.2704	0.5971	0.5477	0.7061
0.3467	0.1337	0.2695	0.5957	0.545	0.7056
0.3489	0.1329	0.2696	0.5972	0.5404	0.7043
0.3511	0.1338	0.2697	0.5944	0.5252	0.703
0.3533	0.1338	0.2697	0.594	0.5354	0.7039
0.3556	0.1337	0.269	0.5929	0.5385	0.7037
0.3578	0.1331	0.2694	0.5909	0.5305	0.7046
0.36	0.1338	0.2692	0.5912	0.5252	0.7048
0.3622	0.1345	0.2695	0.59	0.5139	0.7047
0.3644	0.1338	0.2687	0.5897	0.5363	0.7052
0.3667	0.1347	0.2692	0.5898	0.5498	0.7048
0.3689	0.1331	0.2694	0.589	0.5481	0.705
0.3711	0.1341	0.269	0.5872	0.5412	0.7041
0.3733	0.1339	0.2688	0.5861	0.5443	0.704
0.3756	0.1333	0.269	0.5858	0.5501	0.7037
0.3778	0.1341	0.2685	0.5858	0.5412	0.7037
0.38	0.1347	0.2678	0.586	0.5317	0.703
0.3822	0.1341	0.2681	0.5839	0.5269	0.7037
0.3844	0.1331	0.268	0.5819	0.5258	0.705
0.3867	0.134	0.2684	0.5819	0.5333	0.7064
0.3889	0.134	0.2684	0.581	0.5328	0.7059
0.3911	0.134	0.2675	0.5796	0.5351	0.7064
0.3933	0.1343	0.2678	0.5794	0.5331	0.7067
0.3956	0.1342	0.2677	0.5765	0.5242	0.7071
0.3978	0.1341	0.2676	0.5774	0.5171	0.7061
0.4	0.1351	0.2677	0.577	0.52	0.7071
0.4022	0.1342	0.2681	0.577	0.5246	0.7075
0.4044	0.1342	0.2672	0.5751	0.5126	0.7084
0.4067	0.1352	0.2679	0.5748	0.5113	0.7077
0.4089	0.134	0.267	0.573	0.5198	0.7087
0.4111	0.1348	0.267	0.5725	0.516	0.711
0.4133	0.1349	0.2666	0.5716	0.5115	0.711
0.4156	0.1351	0.2673	0.5714	0.5043	0.7108
0.4178	0.1353	0.2674	0.5711	0.5082	0.7123
0.42	0.1345	0.2671	0.5703	0.5087	0.7125
0.4222	0.1345	0.2671	0.5693	0.5129	0.7134
0.4244	0.1346	0.2662	0.568	0.5069	0.7153
0.4267	0.1352	0.2665	0.5677	0.5072	0.7137
0.4289	0.1344	0.267	0.5669	0.5114	0.7156
0.4311	0.1344	0.2665	0.5655	0.5021	0.7146
0.4333	0.1353	0.2666	0.5655	0.5036	0.717
0.4356	0.1354	0.2666	0.5656	0.506	0.7171
0.4378	0.1354	0.2667	0.5638	0.5074	0.7171
0.44	0.1347	0.2663	0.5634	0.5006	0.7172
0.4422	0.1343	0.266	0.5616	0.5072	0.7187
0.4444	0.1352	0.266	0.5612	0.5062	0.7197
0.4467	0.1363	0.2662	0.5604	0.4995	0.7203
0.4489	0.1355	0.2658	0.5601	0.5112	0.7209
0.4511	0.1357	0.266	0.5598	0.503	0.7224
0.4533	0.1355	0.2658	0.5586	0.5033	0.7236
0.4556	0.1348	0.2659	0.5583	0.5011	0.7238
0.4578	0.1363	0.2662	0.5562	0.5102	0.7236
0.46	0.1357	0.2655	0.5565	0.5011	0.7238
0.4622	0.1356	0.2659	0.5554	0.4913	0.7237
0.4644	0.1364	0.2649	0.5563	0.5065	0.7227
0.4667	0.1356	0.2649	0.5545	0.5029	0.7223
0.4689	0.1363	0.2648	0.553	0.5051	0.7231
0.4711	0.1356	0.2655	0.5517	0.4853	0.7238
0.4733	0.1364	0.2653	0.5516	0.4977	0.7241
0.4756	0.1367	0.2656	0.551	0.5003	0.7253
0.4778	0.1359	0.2647	0.5515	0.4934	0.7272
0.48	0.1357	0.2651	0.549	0.4845	0.728
0.4822	0.1357	0.2646	0.5485	0.4947	0.728
0.4844	0.1368	0.2644	0.5511	0.4936	0.7283
0.4867	0.1365	0.2646	0.5476	0.4942	0.7271
0.4889	0.1368	0.2649	0.5478	0.4931	0.7269
0.4911	0.1358	0.2647	0.5472	0.485	0.7276
0.4933	0.1356	0.264	0.5461	0.4937	0.7284
0.4956	0.1368	0.2648	0.5454	0.4995	0.7305
0.4978	0.1368	0.2643	0.5445	0.494	0.7301
0.5	0.1368	0.2639	0.5436	0.5037	0.7287
0.5022	0.1375	0.2638	0.5449	0.4906	0.7276
0.5044	0.1368	0.2634	0.5431	0.4893	0.7277
0.5067	0.136	0.264	0.5404	0.4778	0.7269
0.5089	0.1371	0.2642	0.5401	0.4933	0.7267
0.5111	0.1368	0.2639	0.5399	0.4838	0.7269
0.5133	0.1369	0.264	0.5395	0.4904	0.727
0.5156	0.1378	0.263	0.5385	0.4806	0.7279
0.5178	0.1378	0.2635	0.538	0.4853	0.7279
0.52	0.1369	0.2631	0.5372	0.4802	0.7293
0.5222	0.1367	0.2633	0.5364	0.4864	0.7281
0.5244	0.1376	0.2629	0.5356	0.4856	0.7287
0.5267	0.1378	0.2635	0.5357	0.4825	0.7306
0.5289	0.136	0.2625	0.5342	0.4829	0.732
0.5311	0.1377	0.263	0.5342	0.4903	0.732
0.5333	0.1379	0.2627	0.5325	0.4933	0.7317
0.5356	0.1378	0.2626	0.5319	0.4931	0.7316
0.5378	0.138	0.2624	0.5318	0.4911	0.7309
0.54	0.1368	0.2625	0.5304	0.4847	0.731
0.5422	0.1379	0.2628	0.5307	0.4776	0.7317
0.5444	0.138	0.2623	0.5298	0.4799	0.7336
0.5467	0.138	0.2629	0.5294	0.4795	0.7328
0.5489	0.1371	0.2628	0.5284	0.466	0.7336
0.5511	0.138	0.2619	0.5279	0.4767	0.7346
0.5533	0.138	0.2619	0.527	0.4804	0.735
0.5556	0.1372	0.262	0.5262	0.487	0.7351
0.5578	0.1381	0.262	0.5262	0.4861	0.7342
0.56	0.1379	0.2608	0.525	0.4933	0.7349
0.5622	0.138	0.2619	0.5247	0.4869	0.735
0.5644	0.138	0.2619	0.5237	0.4739	0.735
0.5667	0.1383	0.2612	0.5235	0.4714	0.7348
0.5689	0.138	0.2609	0.5223	0.4795	0.7359
0.5711	0.1381	0.2615	0.522	0.4708	0.7351
0.5733	0.1383	0.2613	0.5217	0.4752	0.7372
0.5756	0.1391	0.2607	0.5207	0.4732	0.7376
0.5778	0.1382	0.2612	0.5202	0.4579	0.7389
0.58	0.138	0.2605	0.5186	0.4638	0.7397
0.5822	0.139	0.2606	0.5191	0.4508	0.7411
0.5844	0.1383	0.2604	0.5189	0.465	0.7418
0.5867	0.1383	0.2603	0.517	0.4682	0.7427
0.5889	0.1383	0.2604	0.517	0.4849	0.7427
0.5911	0.1391	0.2602	0.5164	0.4816	0.7422
0.5933	0.1383	0.2604	0.5152	0.4812	0.7423
0.5956	0.1374	0.2603	0.5151	0.476	0.7413
0.5978	0.1375	0.2604	0.5137	0.4798	0.7418
0.6	0.1383	0.2599	0.5137	0.4733	0.7418
0.6022	0.1384	0.2595	0.5133	0.4734	0.7428
0.6044	0.1393	0.26	0.5125	0.4688	0.7424
0.6067	0.1402	0.26	0.512	0.4707	0.7424
0.6089	0.1383	0.2594	0.5114	0.4701	0.7432
0.6111	0.1392	0.2594	0.5105	0.4719	0.7427
0.6133	0.1393	0.26	0.5096	0.4586	0.7433
0.6156	0.1394	0.2596	0.5093	0.4712	0.7439
0.6178	0.1385	0.2587	0.5083	0.4744	0.7434
0.62	0.1386	0.2597	0.5089	0.4625	0.7444
0.6222	0.1386	0.2596	0.5074	0.461	0.7448
0.6244	0.1402	0.2591	0.5073	0.4623	0.7442
0.6267	0.1395	0.2597	0.5061	0.4643	0.7449
0.6289	0.1386	0.2587	0.506	0.4726	0.7444
0.6311	0.1386	0.2592	0.5051	0.4671	0.7434
0.6333	0.1394	0.2587	0.5041	0.4675	0.7429
0.6356	0.1396	0.2584	0.5038	0.4649	0.7432
0.6378	0.1394	0.2591	0.5031	0.4642	0.7434
0.64	0.1405	0.2589	0.5024	0.464	0.7441
0.6422	0.1395	0.2584	0.5019	0.4537	0.7436
0.6444	0.1396	0.2589	0.5015	0.458	0.7445
0.6467	0.1402	0.2581	0.5003	0.4568	0.7438
0.6489	0.1403	0.2578	0.5018	0.4504	0.7434
0.6511	0.1405	0.2584	0.4996	0.4524	0.7436
0.6533	0.1395	0.2579	0.4986	0.4556	0.744
0.6556	0.1394	0.2582	0.498	0.4532	0.7439
0.6578	0.1395	0.2578	0.4976	0.456	0.743
0.66	0.1397	0.2576	0.4978	0.4474	0.7437
0.6622	0.1404	0.2569	0.4967	0.4477	0.7435
0.6644	0.1397	0.2575	0.4945	0.4525	0.7451
0.6667	0.1405	0.2571	0.4954	0.4511	0.7451
0.6689	0.1406	0.2571	0.495	0.4479	0.747
0.6711	0.1406	0.2577	0.4946	0.4503	0.7479
0.6733	0.1406	0.2571	0.4946	0.453	0.7474
0.6756	0.1408	0.2573	0.4938	0.461	0.7476
0.6778	0.1406	0.2571	0.4927	0.4613	0.7474
0.68	0.1406	0.2572	0.4923	0.4563	0.7479
0.6822	0.1397	0.2571	0.4912	0.4566	0.7483
0.6844	0.1397	0.2567	0.4913	0.4572	0.7479
0.6867	0.1398	0.2572	0.49	0.4526	0.748
0.6889	0.14	0.256	0.4901	0.4504	0.749
0.6911	0.1397	0.2562	0.4885	0.4521	0.7497
0.6933	0.1398	0.2558	0.4881	0.4369	0.7508
0.6956	0.1407	0.2563	0.4886	0.4341	0.7526
0.6978	0.1408	0.2564	0.4873	0.437	0.7532
0.7	0.1408	0.2554	0.4867	0.4434	0.7531
0.7022	0.1416	0.2558	0.4858	0.4299	0.7535
0.7044	0.1416	0.2554	0.4858	0.4341	0.7531
0.7067	0.1409	0.2551	0.4855	0.4459	0.7524
0.7089	0.1408	0.2555	0.4849	0.4551	0.7532
0.7111	0.1408	0.255	0.484	0.4421	0.7532
0.7133	0.1409	0.2555	0.4831	0.4394	0.7542
0.7156	0.1408	0.255	0.4826	0.4402	0.7555
0.7178	0.1408	0.2555	0.4812	0.4351	0.7564
0.72	0.1418	0.2551	0.4818	0.4334	0.757
0.7222	0.1409	0.2551	0.4813	0.4315	0.7565
0.7244	0.1408	0.255	0.4802	0.4314	0.7568
0.7267	0.1417	0.2541	0.4798	0.4337	0.7578
0.7289	0.1409	0.2546	0.4803	0.4366	0.7588
0.7311	0.141	0.2543	0.4795	0.4441	0.7594
0.7333	0.1419	0.2547	0.4781	0.427	0.7598
0.7356	0.1416	0.254	0.4774	0.4314	0.7587
0.7378	0.141	0.2547	0.4771	0.4182	0.7589
0.74	0.1411	0.2538	0.4767	0.4252	0.7594
0.7422	0.1412	0.2544	0.4764	0.4262	0.7586
0.7444	0.1412	0.255	0.4759	0.4277	0.7591
0.7467	0.1411	0.2539	0.4749	0.4345	0.7572
0.7489	0.1413	0.2536	0.4741	0.4347	0.7583
0.7511	0.1419	0.2538	0.4743	0.4381	0.758
0.7533	0.1419	0.2543	0.473	0.4349	0.7585
0.7556	0.1411	0.2538	0.473	0.427	0.7594
0.7578	0.1419	0.2534	0.472	0.4219	0.7608
0.76	0.1419	0.2534	0.472	0.4252	0.7617
0.7622	0.1426	0.2532	0.4709	0.4278	0.7611
0.7644	0.1429	0.2535	0.4703	0.4313	0.7609
0.7667	0.1421	0.2531	0.4717	0.4202	0.7601
0.7689	0.1421	0.2536	0.4698	0.4277	0.7591
0.7711	0.143	0.2531	0.4722	0.4239	0.7582
0.7733	0.142	0.253	0.4683	0.4243	0.7595
0.7756	0.1427	0.2528	0.4681	0.4218	0.7602
0.7778	0.1429	0.253	0.4674	0.4225	0.7609
0.78	0.142	0.252	0.4669	0.4095	0.7623
0.7822	0.1422	0.2527	0.4667	0.4204	0.7634
0.7844	0.1422	0.2527	0.4657	0.4222	0.7657
0.7867	0.143	0.2526	0.4652	0.4221	0.767
0.7889	0.143	0.2526	0.4647	0.429	0.7684
0.7911	0.142	0.2526	0.4646	0.4239	0.7688
0.7933	0.1422	0.2527	0.4634	0.4264	0.7694
0.7956	0.142	0.2521	0.4632	0.4281	0.7697
0.7978	0.1423	0.2523	0.4625	0.4223	0.7699
0.8	0.143	0.2526	0.4628	0.4207	0.7693
0.8022	0.1421	0.2522	0.4619	0.4175	0.7698
0.8044	0.1431	0.2519	0.4611	0.4107	0.7695
0.8067	0.1424	0.252	0.4612	0.4103	0.7687
0.8089	0.1423	0.2514	0.4602	0.4158	0.7685
0.8111	0.1433	0.2511	0.4603	0.4224	0.7687
0.8133	0.1434	0.2516	0.4585	0.423	0.7688
0.8156	0.1432	0.2514	0.4588	0.4191	0.7681
0.8178	0.1431	0.2513	0.4587	0.4194	0.7676
0.82	0.1433	0.2511	0.4575	0.4132	0.7692
0.8222	0.1432	0.2514	0.4574	0.4158	0.7695
0.8244	0.1432	0.251	0.4575	0.4145	0.7705
0.8267	0.1432	0.251	0.4565	0.4093	0.7718
0.8289	0.1443	0.2512	0.4567	0.4105	0.7707
0.8311	0.1441	0.251	0.4551	0.4117	0.7714
0.8333	0.1441	0.2506	0.4546	0.4071	0.7714
0.8356	0.1432	0.2506	0.4542	0.4094	0.7728
0.8378	0.1443	0.2508	0.4544	0.4078	0.7726
0.84	0.1433	0.2502	0.4528	0.4099	0.7719
0.8422	0.1434	0.2502	0.4534	0.4044	0.772
0.8444	0.1424	0.2501	0.4514	0.4057	0.7728
0.8467	0.1433	0.2506	0.4514	0.4155	0.7738
0.8489	0.1424	0.2496	0.4509	0.4075	0.7756
0.8511	0.1434	0.2497	0.451	0.4035	0.7762
0.8533	0.1435	0.2499	0.4502	0.4101	0.7767
0.8556	0.1443	0.2499	0.4488	0.4101	0.7777
0.8578	0.1432	0.2496	0.449	0.4057	0.7774
0.86	0.1443	0.2498	0.4487	0.4059	0.7785
0.8622	0.1435	0.249	0.4493	0.4097	0.7773
0.8644	0.1443	0.2499	0.4478	0.4106	0.7772
0.8667	0.1435	0.2494	0.4483	0.4101	0.7754
0.8689	0.1435	0.249	0.4465	0.4106	0.7759
0.8711	0.1433	0.2492	0.4463	0.409	0.7761
0.8733	0.1434	0.2489	0.4459	0.3929	0.7771
0.8756	0.1437	0.2491	0.4447	0.4029	0.7783
0.8778	0.1436	0.249	0.4451	0.4102	0.7787
0.88	0.1445	0.249	0.4451	0.4019	0.7796
0.8822	0.1435	0.249	0.4441	0.4041	0.7809
0.8844	0.1445	0.2481	0.4433	0.4019	0.7819
0.8867	0.1446	0.2487	0.4438	0.3927	0.782
0.8889	0.1443	0.2485	0.4422	0.4008	0.7814
0.8911	0.1445	0.2482	0.4419	0.4131	0.782
0.8933	0.1446	0.2483	0.442	0.4076	0.7816
0.8956	0.1435	0.248	0.4409	0.4074	0.7809
0.8978	0.1446	0.2483	0.4411	0.4057	0.7812
0.9	0.1454	0.2472	0.44	0.3973	0.7811
0.9022	0.1445	0.2477	0.4396	0.4061	0.7811
0.9044	0.1456	0.2479	0.443	0.4021	0.7812
0.9067	0.1435	0.2475	0.4389	0.3999	0.7809
0.9089	0.1445	0.2472	0.4372	0.4015	0.782
0.9111	0.1456	0.2479	0.4379	0.3928	0.7849
0.9133	0.1454	0.2472	0.4372	0.3968	0.7848
0.9156	0.1456	0.2469	0.4369	0.4053	0.7845
0.9178	0.1438	0.2473	0.4369	0.403	0.7863
0.92	0.1446	0.2473	0.4354	0.3983	0.7876
0.9222	0.1447	0.2465	0.4355	0.3938	0.79
0.9244	0.1448	0.2475	0.4356	0.3938	0.7896
0.9267	0.1446	0.2469	0.435	0.3965	0.7899
0.9289	0.1455	0.2464	0.434	0.3891	0.7904
0.9311	0.1456	0.2465	0.4342	0.3873	0.791
0.9333	0.1448	0.247	0.4342	0.3924	0.791
0.9356	0.1439	0.2466	0.4333	0.4045	0.7901
0.9378	0.1446	0.2464	0.4326	0.4006	0.7899
0.94	0.1456	0.2461	0.4318	0.4022	0.7896
0.9422	0.1448	0.247	0.4309	0.398	0.7906
0.9444	0.1449	0.2466	0.4305	0.3986	0.7911
0.9467	0.1456	0.2465	0.4309	0.398	0.7924
0.9489	0.1457	0.2461	0.4305	0.3943	0.7915
0.9511	0.145	0.2458	0.4297	0.3991	0.7926
0.9533	0.1466	0.2462	0.4301	0.4023	0.7925
0.9556	0.1449	0.2462	0.4273	0.394	0.7916
0.9578	0.1458	0.2458	0.4282	0.3954	0.7902
0.96	0.1457	0.2457	0.4282	0.399	0.7879
0.9622	0.1455	0.245	0.4275	0.3951	0.7872
0.9644	0.1448	0.2456	0.4248	0.3925	0.7869
0.9667	0.1458	0.2453	0.4268	0.3982	0.7875
0.9689	0.1458	0.2454	0.4269	0.395	0.7889
0.9711	0.1458	0.2458	0.4259	0.388	0.7889
0.9733	0.145	0.2454	0.4227	0.3908	0.7889
0.9756	0.145	0.2454	0.4255	0.3913	0.7899
0.9778	0.1457	0.2448	0.4244	0.3893	0.7897
0.98	0.1457	0.2448	0.4239	0.3847	0.7902
0.9822	0.145	0.2449	0.4236	0.3973	0.7884
0.9844	0.1459	0.2454	0.4255	0.3978	0.7876
0.9867	0.146	0.2451	0.4261	0.3905	0.7882
0.9889	0.1452	0.2446	0.4224	0.3942	0.7891
0.9911	0.1469	0.2446	0.4224	0.3979	0.7877
0.9933	0.1458	0.2444	0.4217	0.3876	0.7884
0.9956	0.1467	0.2444	0.4212	0.3871	0.7889
0.9978	0.1451	0.2441	0.4218	0.3895	0.7876
